proto_108.erl	10813	反馈记录
proto_108.erl	10814	后端推送反馈变更
proto_109.erl	10900	封号
proto_109.erl	10901	禁言
proto_109.erl	10902	踢人
proto_109.erl	10905	世界等级
proto_109.erl	10906	开服天数
proto_109.erl	10911	BUFF
proto_109.erl	10912	BUFF更新信息
proto_109.erl	10913	特殊buff显示
proto_109.erl	10922	全服活动的活动状态
proto_109.erl	10923	全服活动的单个活动状态
proto_109.erl	10924	个人活动图标
proto_109.erl	10925	个人活动图标的单个活动状态
proto_109.erl	10926	已领时间福利
proto_109.erl	10927	领取时间福利
proto_109.erl	10928	判断是否白名单
proto_109.erl	10929	点击分享游戏
proto_109.erl	10945	领取卡包(媒体卡,新手卡等)奖励
proto_109.erl	10946	微信活动奖励是否领取
proto_109.erl	10950	获取通知公告信息
proto_109.erl	10951	(无标题)
proto_109.erl	10952	读取通知公告
proto_109.erl	10955	推送软引导
proto_109.erl	10956	软引导结束
proto_109.erl	10957	通知客户端发送战斗信息
proto_109.erl	10958	接收战斗信息
proto_109.erl	10960	实名认证奖励是否领取
proto_109.erl	10961	领取实名认证奖励
proto_109.erl	10971	获取平台账号token
proto_109.erl	10990	(无标题)
proto_109.erl	10991	合服投票状态
proto_109.erl	10992	合服投票结果
proto_109.erl	10993	合服投票
proto_109.erl	10994	0、5点更新
proto_109.erl	10995	合服服务器ID列表
proto_109.erl	10996	新版本客户端版本号
proto_109.erl	10997	服务器版本标签
proto_109.erl	10999	客户端报错日志
proto_11.erl	1110	帐号登录
proto_11.erl	1196	(无标题)
proto_11.erl	1197	包校对
proto_11.erl	1198	网络延时测试
proto_11.erl	1199	心跳包
proto_110.erl	11000	请求伙伴数据
proto_110.erl	11001	伙伴增加,变化通知
proto_110.erl	11002	伙伴属性变化通知
proto_110.erl	11003	伙伴升级
proto_110.erl	11004	伙伴进阶
proto_110.erl	11005	伙伴升星（升星不会产生新的id 会把本体卡英雄更新至新星级）
proto_110.erl	11006	英雄删除通知
proto_110.erl	11007	伙伴属性变化通知(只推送属性变更)
proto_110.erl	11008	碎片合成
proto_110.erl	11009	增加英雄保存上限
proto_110.erl	11010	穿戴装备
proto_110.erl	11011	卸下装备
proto_110.erl	11012	推送装备改变
proto_110.erl	11015	英雄锁定
proto_110.erl	11016	英雄下一阶属性
proto_110.erl	11017	推送新的英雄数量上限
proto_110.erl	11019	使用皮肤
proto_110.erl	11020	已激活的皮肤信息
proto_110.erl	11025	请求全部伙伴基础信息
proto_110.erl	11026	请求伙伴属性
proto_110.erl	11030	神器穿戴/卸下
proto_110.erl	11031	推送神器改变
proto_110.erl	11032	神器升星
proto_110.erl	11033	神器重置
proto_110.erl	11034	神器保存重置技能
proto_110.erl	11035	神器分解
proto_110.erl	11036	神器合成
proto_110.erl	11037	请求神器合成祝福值
proto_110.erl	11038	领取神器合成祝福值奖励
proto_110.erl	11040	请求曾经拥有的全部伙伴
proto_110.erl	11041	请求指定英雄评论信息
proto_110.erl	11042	设置伙伴为喜欢
proto_110.erl	11043	伙伴评论
proto_110.erl	11044	评论点赞
proto_110.erl	11045	伙伴合成
proto_110.erl	11046	推送伙伴总星数改变
proto_110.erl	11047	图书馆加成等级升级
proto_110.erl	11048	神器重置次数
proto_110.erl	11050	请求助阵信息
proto_110.erl	11051	助阵阵容变化保存
proto_110.erl	11052	助阵升级（成功推送11050）
proto_110.erl	11053	助阵阵位解锁
proto_110.erl	11055	融合升星红点处理
proto_110.erl	11056	请求融合升星红点
proto_110.erl	11060	英雄分享
proto_110.erl	11061	查看对方英雄信息
proto_110.erl	11062	查看英雄分享
proto_110.erl	11063	查看英雄属性
proto_110.erl	11065	伙伴回退
proto_110.erl	11066	英雄回退返回材料
proto_110.erl	11070	全服最强数据
proto_110.erl	11071	伙伴重生
proto_110.erl	11072	英雄重生返回材料
proto_110.erl	11073	伙伴属性全变化 推送(处理11002不能处理的改变)
proto_110.erl	11075	英雄重生返回材料
proto_110.erl	11076	英雄分解
proto_110.erl	11077	英雄神格合成
proto_110.erl	11078	英雄神将合成
proto_110.erl	11079	一键合成装备预览
proto_110.erl	11080	合成装备
proto_110.erl	11081	一键合成装备
proto_110.erl	11082	合成日志
proto_110.erl	11083	宝石升级
proto_110.erl	11085	推送宝石共鸣加成改变
proto_110.erl	11086	请求神装对单个伙伴的加成
proto_110.erl	11087	英雄升星返回材料
proto_110.erl	11088	神装出售返回材料
proto_110.erl	11089	神装出售
proto_110.erl	11090	神装保存重置技能
proto_110.erl	11091	推送神装改变
proto_110.erl	11092	请求神装穿戴信息
proto_110.erl	11093	神装穿戴/卸下
proto_110.erl	11094	神装重置
proto_110.erl	11095	除召唤外的获得伙伴通知
proto_110.erl	11096	天赋技能学习
proto_110.erl	11097	天赋技能升级
proto_110.erl	11098	天赋技能遗忘
proto_110.erl	11099	请求天赋技能信息
proto_111.erl	11100	剧情播放（客户端播放返回第几部）
proto_111.erl	11101	服务端触发剧情
proto_111.erl	11102	跳过剧情
proto_111.erl	11110	播放服务端剧情
proto_111.erl	11111	点击剧情单位
proto_111.erl	11120	(无标题)
proto_111.erl	11121	播放引导心跳
proto_111.erl	11122	播放引导结束
proto_111.erl	11123	(无标题)
proto_112.erl	11200	请求自身阵法
proto_112.erl	11201	更换自身阵法(更换成功推送11200)
proto_112.erl	11211	功能阵法信息
proto_112.erl	11212	设置功能阵法
proto_112.erl	11213	多阵法信息
proto_113.erl	11300	请求星宫数据
proto_113.erl	11301	星宫信息变化通知
proto_113.erl	11302	星宫羁绊
proto_113.erl	11303	取消羁绊
proto_113.erl	11304	穿戴命格
proto_113.erl	11305	卸下命格
proto_113.erl	11306	命格升星
proto_113.erl	11307	星命解锁第二羁绊
proto_113.erl	11308	开启星命通知
proto_113.erl	11310	命格升级
proto_113.erl	11311	命格突破
proto_113.erl	11320	星命塔信息
proto_113.erl	11321	购买挑战次数
proto_113.erl	11322	挑战星命塔
proto_113.erl	11323	推送星命塔结算
proto_113.erl	11324	扫荡星命塔
proto_113.erl	11325	请求星命塔通关录像
proto_113.erl	11326	推送星命塔有解锁
proto_113.erl	11327	请求星命塔排行前三数据
proto_113.erl	11328	领取首通奖励
proto_113.erl	11329	推送首通奖励信息变化
proto_113.erl	11330	请求占卜信息
proto_113.erl	11331	占卜
proto_113.erl	11332	运势刷新
proto_113.erl	11333	分享通关录像
proto_127.erl	12700	聊天框列表
proto_127.erl	12701	使用聊天框
proto_127.erl	12702	更新聊天框数据
proto_127.erl	12703	激活聊天框
proto_127.erl	12704	推送禁言或封号账号用于清除聊天
proto_127.erl	12720	私聊
proto_127.erl	12721	推送私聊
proto_127.erl	12722	登录推送离线消息
proto_127.erl	12723	通知客户端已读消息
proto_127.erl	12725	语音信息
proto_127.erl	12726	请求语音缓存
proto_127.erl	12729	退出巅峰冠军赛弹幕状态
proto_127.erl	12730	进入指定弹幕状态(断线重连需重新进入)
proto_127.erl	12731	退出弹幕状态
proto_127.erl	12732	发送弹幕
proto_127.erl	12733	(无标题)
proto_127.erl	12741	提示信息
proto_127.erl	12742	提示获得资产/物品
proto_127.erl	12743	提示信息(并且在聊天框显示)
proto_127.erl	12744	弹框的提示信息
proto_127.erl	12745	(无标题)
proto_127.erl	12761	聊天协议；世界，场景，帮派，队伍，传闻，系统
proto_127.erl	12762	发表聊天;成功不会返回
proto_127.erl	12763	翻译分发;语音翻译1:世界;2:场景;4:帮派;8;队伍;
proto_127.erl	12764	翻译;客户端请求分发翻译1:世界;2:场景;4:帮派;8;队伍;
proto_127.erl	12766	最近的几条聊天消息(帮派和队伍)
proto_127.erl	12767	(无标题)
proto_127.erl	12768	(无标题)
proto_127.erl	12770	(无标题)
proto_127.erl	12771	(无标题)
proto_127.erl	12799	事件提示框
proto_129.erl	12900	请求排行榜数据
proto_129.erl	12901	指定排行榜最后更新时间(当本地存在数据缓存时调用)
proto_129.erl	12902	排行榜界面数据
proto_129.erl	12903	请求联盟排行榜数据
proto_129.erl	12904	请求七天英雄排行榜数据
proto_130.erl	13000	剧情副本数据
proto_130.erl	13001	(无标题)
proto_130.erl	13002	制作下一关卡
proto_130.erl	13003	挑战领主
proto_130.erl	13004	快速战斗
proto_130.erl	13005	扫荡关卡
proto_130.erl	13006	剧情副本常规信息
proto_130.erl	13007	(无标题)
proto_130.erl	13008	通关奖励展示
proto_130.erl	13009	领取通关奖励
proto_130.erl	13010	(无标题)
proto_130.erl	13011	BUFF信息
proto_130.erl	13012	请求剧情章节奖励信息
proto_130.erl	13013	推送剧情章节奖励变更
proto_130.erl	13014	领取剧情章节奖励
proto_130.erl	13015	请求副本通关录像
proto_130.erl	13016	剧情副本战斗结果
proto_130.erl	13017	累计挂机信息
proto_130.erl	13018	领取挂机奖励
proto_130.erl	13019	挂机奖励通知
proto_130.erl	13020	获取推图超越全服玩家百分比(数据扩大了1000)
proto_130.erl	13030	材料副本信息
proto_130.erl	13031	挑战材料副本
proto_130.erl	13032	扫荡材料副本
proto_133.erl	13300	获取好友列表信息
proto_133.erl	13301	(无标题)
proto_133.erl	13302	(无标题)
proto_133.erl	13303	请求加好友,A向服务端请求想加B为好友
proto_133.erl	13304	(无标题)
proto_133.erl	13305	B回应A增加好友结果
proto_133.erl	13306	批量加好友
proto_133.erl	13307	主动删除好友
proto_133.erl	13308	(无标题)
proto_133.erl	13309	批量删除好友
proto_133.erl	13310	(无标题)
proto_133.erl	13311	获取好友申请列表
proto_133.erl	13312	一键清空好友列表
proto_133.erl	13314	好友推存
proto_133.erl	13315	查看好友队伍
proto_133.erl	13316	体力赠送
proto_133.erl	13317	一键赠送
proto_133.erl	13320	好友推存
proto_133.erl	13330	获取黑名单列表信息
proto_133.erl	13331	增加/更新黑名单列表信息
proto_133.erl	13332	增加黑名单
proto_133.erl	13333	删除黑名单
proto_133.erl	13334	一键同意好友请求
proto_134.erl	13401	商店请求
proto_134.erl	13402	兑换
proto_134.erl	13403	请求神秘商店
proto_134.erl	13404	(无标题)
proto_134.erl	13405	手动刷新
proto_134.erl	13406	开启物品格
proto_134.erl	13407	请求神秘商城购买
proto_134.erl	13408	请求是否半价
proto_134.erl	13409	请求积分商店
proto_134.erl	13410	请求积分商店购买
proto_134.erl	13411	请求积分商店手动刷新
proto_134.erl	13412	请求热卖商城
proto_134.erl	13413	热卖商城购买
proto_134.erl	13414	请求商城红点相关
proto_134.erl	13415	请求神器商店
proto_134.erl	13416	请求神器商城购买
proto_134.erl	13417	刷新神器商城
proto_134.erl	13418	(无标题)
proto_134.erl	13419	神格兑换
proto_134.erl	13420	免费次数刷新
proto_135.erl	13500	创建联盟
proto_135.erl	13501	获取联盟列表
proto_135.erl	13503	申请加入联盟
proto_135.erl	13505	同意或者拒绝加入联盟
proto_135.erl	13507	获取申请加入联盟列表
proto_135.erl	13513	从联盟中踢人
proto_135.erl	13514	退帮
proto_135.erl	13516	解散联盟
proto_135.erl	13518	获取本联盟基本信息
proto_135.erl	13519	获取联盟成员列表
proto_135.erl	13520	职位任命
proto_135.erl	13521	修改宣言
proto_135.erl	13522	申请设置
proto_135.erl	13523	联盟捐献基本信息
proto_135.erl	13524	联盟捐献
proto_135.erl	13534	成员红包列表信息
proto_135.erl	13535	发放成员红包
proto_135.erl	13536	领取成员红包
proto_135.erl	13540	联盟红包领取情况
proto_135.erl	13541	一键拒绝
proto_135.erl	13542	(无标题)
proto_135.erl	13545	发红包排名
proto_135.erl	13546	红包类型情况
proto_135.erl	13558	招募广告
proto_135.erl	13559	邀请入帮
proto_135.erl	13560	(无标题)
proto_135.erl	13561	同意邀请入帮
proto_135.erl	13562	请求联盟排名
proto_135.erl	13565	弹劾盟主
proto_135.erl	13568	修改联盟名字
proto_135.erl	13569	联盟合并申请
proto_135.erl	13570	联盟合并回复
proto_135.erl	13571	联盟合并请求信息
proto_135.erl	13572	接收到联盟合并请求信息
proto_135.erl	13573	联盟红点
proto_135.erl	13574	领取捐献进度宝箱
proto_135.erl	13575	更新捐献进度值
proto_135.erl	13576	欢迎新人
proto_135.erl	13577	公会日志
proto_135.erl	13578	推送新日志
proto_135.erl	13579	一键提醒
proto_135.erl	13580	发送联盟联盟邮件
proto_136.erl	13601	请求七日活动
proto_136.erl	13602	请求七日活动领取
proto_136.erl	13603	推送七日成长目标改变
proto_136.erl	13604	任务信息
proto_136.erl	13605	任务信息更新
proto_136.erl	13606	提交任务
proto_136.erl	13607	等级奖励展示
proto_136.erl	13608	领取等级礼包（成功推送13607）
proto_136.erl	13609	等级变更（只会主动推）
proto_141.erl	14100	签到信息
proto_141.erl	14101	领取签到奖励
proto_141.erl	14102	体力领取信息
proto_141.erl	14103	体力领取
proto_141.erl	14104	(无标题)
proto_164.erl	16400	已接成就列表
proto_164.erl	16401	已接成就列表
proto_164.erl	16402	领取成就奖励
proto_166.erl	16601	所有活动(第一次打开请求)
proto_166.erl	16602	请求所有活动未领取奖励
proto_166.erl	16603	子活动
proto_166.erl	16604	领取奖励
proto_166.erl	16605	活动是否开启
proto_166.erl	16606	(无标题)
proto_166.erl	16607	(无标题)
proto_166.erl	16610	(无标题)
proto_166.erl	16620	子活动
proto_166.erl	16630	边玩边下奖励状态
proto_166.erl	16631	领取边玩边下奖励
proto_166.erl	16633	微信公众号状态
proto_166.erl	16634	点击微信公众号
proto_166.erl	16635	手机绑定奖励状态
proto_166.erl	16636	领取手机绑定奖励
proto_166.erl	16637	抽奖活动信息
proto_166.erl	16638	抽奖活动抽奖
proto_166.erl	16639	抽奖活动推送数据变化
proto_166.erl	16640	抽奖领取幸运值奖励
proto_166.erl	16641	推送探宝日志变化
proto_166.erl	16642	探宝刷新
proto_166.erl	16643	抽奖2
proto_166.erl	16650	请求点金排行奖励信息
proto_166.erl	16660	请求活动商城信息
proto_166.erl	16661	活动商城购买
proto_166.erl	16665	满减购买
proto_166.erl	16666	红点计算(在客户端点击了活动界面后，回传bid，服务端记录 用于处理点击后红点显示)
proto_166.erl	16670	请求活动转盘信息
proto_166.erl	16671	转盘抽奖
proto_166.erl	16672	转盘活动客户端播报完成
proto_166.erl	16673	转盘活动领取积分奖励
proto_166.erl	16674	转盘活动日志(全服日志会主动推送)
proto_166.erl	16675	转盘活动购买道具
proto_166.erl	16676	转盘活动广播钻石变化
proto_166.erl	16680	当前砸蛋状态
proto_166.erl	16681	刷新砸蛋（成功返回16680）
proto_166.erl	16682	砸蛋
proto_166.erl	16683	全部砸蛋
proto_166.erl	16684	砸蛋购买锤子
proto_166.erl	16685	砸蛋活动日志
proto_166.erl	16686	活动置换
proto_166.erl	16687	活动红点
proto_166.erl	16688	杂货铺信息
proto_166.erl	16689	杂货铺购买(购买成功推送16688)
proto_166.erl	16690	松果宝藏活动信息
proto_166.erl	16691	松果刷新
proto_166.erl	16692	购买松果币
proto_166.erl	16693	购买松果物品
proto_166.erl	16694	打开松果
proto_166.erl	16695	嘉年华领取礼包码奖励
proto_166.erl	16696	新春限购重置
proto_166.erl	16697	图标控制
proto_166.erl	16698	领奖
proto_167.erl	16700	获取充值列表信息
proto_167.erl	16705	月卡信息
proto_167.erl	16706	领取月卡
proto_167.erl	16707	月卡额外奖励情况
proto_167.erl	16708	领取月卡额外奖励
proto_167.erl	16710	VIP信息
proto_167.erl	16711	VIP等级奖励领取
proto_167.erl	16712	累充奖励信息
proto_167.erl	16713	领取累充奖励
proto_168.erl	16800	屏幕下方提示
proto_168.erl	16801	请求战斗外buff
proto_168.erl	16802	清除战斗外buff
proto_169.erl	16900	基本信息
proto_169.erl	16901	任务信息
proto_169.erl	16902	更新(新增)任务信息
proto_169.erl	16903	提交任务
proto_169.erl	16904	升级处理
proto_198.erl	19800	个人邀请码
proto_198.erl	19801	绑定邀请码
proto_198.erl	19802	绑定角色列表
proto_198.erl	19803	(无标题)
proto_198.erl	19804	奖励信息
proto_198.erl	19805	奖励领取
proto_198.erl	19806	是否查看过邀请码
proto_198.erl	19807	自己所绑定的角色
proto_198.erl	19810	绑定回归码
proto_198.erl	19811	回归奖励信息
proto_198.erl	19812	回归奖励领取
proto_199.erl	19901	获取个人录像记录
proto_199.erl	19902	获取公共录像记录
proto_199.erl	19903	点赞
proto_199.erl	19904	收集
proto_199.erl	19905	分享
proto_199.erl	19906	角色基本信息
proto_199.erl	19907	获取伙伴信息数据
proto_199.erl	19908	点击查看聊天分享
proto_200.erl	20000	战斗初始化数据
proto_200.erl	20001	战斗准备
proto_200.erl	20002	回合开始
proto_200.erl	20004	使用技能的战斗播报
proto_200.erl	20005	客户端播放完成
proto_200.erl	20006	战斗结果
proto_200.erl	20008	退出战斗
proto_200.erl	20009	退出战斗(用于神装副本退出1队使用)
proto_200.erl	20013	战斗重连
proto_200.erl	20014	战斗切磋请求
proto_200.erl	20015	同不同意切磋
proto_200.erl	20016	确认切磋
proto_200.erl	20019	回合开始播放完成
proto_200.erl	20020	下一波怪物
proto_200.erl	20022	改变战斗的播放速度
proto_200.erl	20026	地图加载完成
proto_200.erl	20027	推送战斗单位数据
proto_200.erl	20028	重连准备好了
proto_200.erl	20029	观看战斗录像
proto_200.erl	20030	请求战斗状态
proto_200.erl	20033	切磋的结算
proto_200.erl	20034	录像分享
proto_200.erl	20036	跨服查看录像的协议
proto_200.erl	20037	观战
proto_200.erl	20038	退出观战
proto_200.erl	20039	观战初始化
proto_200.erl	20040	退出观战的通知协议
proto_200.erl	20060	请求指定战斗类型
proto_200.erl	20061	进入指定战斗类型假战斗
proto_200.erl	20062	跳过战斗
proto_200.erl	20063	当前所有战斗类型
proto_202.erl	20200	个人信息
proto_202.erl	20201	挑战列表
proto_202.erl	20202	获取挑战玩家信息
proto_202.erl	20203	挑战玩家
proto_202.erl	20204	查看对方英雄信息（成功会返回11061）
proto_202.erl	20206	刷新列表
proto_202.erl	20207	购买挑战次数
proto_202.erl	20208	挑战次数奖励信息
proto_202.erl	20209	领取挑战次数奖励
proto_202.erl	20210	(无标题)
proto_202.erl	20220	前三排行榜信息
proto_202.erl	20221	排行榜信息
proto_202.erl	20222	日志记录
proto_202.erl	20223	防守失败标识
proto_202.erl	20250	赛程整体实时状态信息
proto_202.erl	20251	个人基本信息
proto_202.erl	20252	我的比赛信息
proto_202.erl	20253	竞猜信息
proto_202.erl	20254	竞猜押注
proto_202.erl	20255	我的竞猜信息
proto_202.erl	20256	上次比赛结果信息(返回打开窗口，否则不用)
proto_202.erl	20257	(无标题)
proto_202.erl	20258	我的PK信息
proto_202.erl	20260	获取32强信息
proto_202.erl	20261	获取4强信息
proto_202.erl	20262	获取32/4强竞猜位置
proto_202.erl	20263	获取32/4强指定位置对战信息
proto_202.erl	20280	前三排行榜信息
proto_202.erl	20281	排行榜信息
proto_202.erl	20282	冠军信息弹窗
proto_203.erl	20300	活跃宝箱信息
proto_203.erl	20301	(无标题)
proto_205.erl	20500	个人BOSS信息
proto_205.erl	20501	挑战个人BOSS
proto_205.erl	20502	扫荡个人BOSS
proto_205.erl	20530	世界BOSS个人信息
proto_205.erl	20531	购买挑战次数
proto_205.erl	20532	挑战世界BOSS
proto_205.erl	20533	刷新复活世界BOSS
proto_205.erl	20535	世界BOSS信息
proto_205.erl	20536	刷新指定BOSS信息
proto_205.erl	20537	BOSS伤害排行
proto_205.erl	20538	BOSS击杀记录
proto_205.erl	20539	(无标题)
proto_205.erl	20540	已设置提醒的BOSS信息
proto_205.erl	20541	设置提醒的BOSS信息
proto_205.erl	20542	推送BOSS结算
proto_206.erl	20600	基本信息
proto_206.erl	20601	BUFF信息
proto_206.erl	20602	房间信息
proto_206.erl	20603	服务端通知更新指定房间信息
proto_206.erl	20604	获取当前伙伴信息数据
proto_206.erl	20605	设置上阵伙伴信息
proto_206.erl	20606	背包内容
proto_206.erl	20607	技能使用
proto_206.erl	20608	探索指定房间
proto_206.erl	20609	技能信息
proto_206.erl	20610	选择伙伴
proto_206.erl	20611	请求单位房间列表
proto_206.erl	20612	(无标题)
proto_206.erl	20620	事件操作
proto_206.erl	20621	(无标题)
proto_206.erl	20623	(无标题)
proto_206.erl	20624	(无标题)
proto_206.erl	20625	(无标题)
proto_206.erl	20627	(无标题)
proto_206.erl	20628	(无标题)
proto_206.erl	20630	(无标题)
proto_206.erl	20631	(无标题)
proto_206.erl	20632	(无标题)
proto_206.erl	20633	购买神秘商品
proto_206.erl	20634	奖励展示
proto_206.erl	20635	领取通关奖励
proto_206.erl	20636	购买驱魂药剂
proto_206.erl	20640	矿脉基础协议
proto_206.erl	20641	矿脉信息
proto_206.erl	20642	(无标题)
proto_206.erl	20643	挑战矿脉
proto_206.erl	20644	日志记录
proto_206.erl	20646	改变布阵
proto_206.erl	20647	矿战挑战次数奖励
proto_206.erl	20648	领取矿战挑战次数奖励
proto_206.erl	20649	(无标题)
proto_206.erl	20651	放弃占领
proto_206.erl	20652	(无标题)
proto_206.erl	20653	(无标题)
proto_206.erl	20654	购买旷工
proto_206.erl	20655	购买次数
proto_206.erl	20656	反击
proto_206.erl	20657	红点情况
proto_206.erl	20658	(无标题)
proto_206.erl	20659	矿战红点情况
proto_206.erl	20660	战斗结束时放弃占领
proto_207.erl	20700	基本信息
proto_207.erl	20701	列表信息
proto_207.erl	20702	挑战
proto_207.erl	20703	挑战日志信息
proto_207.erl	20705	(无标题)
proto_207.erl	20706	是否显示红点
proto_210.erl	21000	首充礼包信息
proto_210.erl	21001	领取首充礼包
proto_210.erl	21002	今日充值次数
proto_210.erl	21003	打开首充面板
proto_210.erl	21004	一键试玩
proto_210.erl	21005	三倍返利信息
proto_210.erl	21006	每日礼包信息
proto_210.erl	21007	循环礼包信息
proto_210.erl	21008	每日奖励情况
proto_210.erl	21009	领取每日奖励
proto_210.erl	21010	每日首充情况
proto_210.erl	21011	领取每日首充奖励
proto_210.erl	21012	新首充礼包信息
proto_210.erl	21013	领取新首充礼包
proto_210.erl	21014	自选英雄
proto_210.erl	21015	推送开启每日礼包
proto_210.erl	21016	是否能充值
proto_210.erl	21020	是否能显示代金劵图标
proto_210.erl	21021	是否能显示周循环礼包
proto_210.erl	21022	礼包商店开启的商城id
proto_210.erl	21023	周月循环0元礼包购买
proto_210.erl	21024	商业区红点
proto_211.erl	21100	请求信息
proto_211.erl	21101	(无标题)
proto_212.erl	21200	请求等级好礼信息
proto_212.erl	21201	领取等级好礼(领取成功推送 21200)
proto_212.erl	21210	请求星级限时好礼信息
proto_212.erl	21211	推送激活星级限时好礼弹窗
proto_213.erl	21300	请求联盟副本信息
proto_213.erl	21303	请求联盟章节宝箱
proto_213.erl	21304	领取联盟章节宝箱
proto_213.erl	21305	加buff
proto_213.erl	21308	挑战联盟副本
proto_213.erl	21309	(无标题)
proto_213.erl	21312	请求购买挑战次数
proto_213.erl	21317	扫荡
proto_213.erl	21318	请求联盟副本伤害联盟排行榜
proto_213.erl	21319	请求联盟副本伤害个人排行榜
proto_213.erl	21320	请求联盟章节首通奖励
proto_213.erl	21321	领取联盟章节首通奖励
proto_213.erl	21322	推送双倍时间开启
proto_213.erl	21323	发起集结
proto_214.erl	21401	报名
proto_214.erl	21403	报名状态
proto_214.erl	21409	(无标题)
proto_214.erl	21410	当前战场角色信息
proto_214.erl	21411	(无标题)
proto_214.erl	21412	(无标题)
proto_214.erl	21413	(无标题)
proto_214.erl	21415	(无标题)
proto_214.erl	21416	(无标题)
proto_214.erl	21420	(无标题)
proto_214.erl	21421	使用技能
proto_214.erl	21425	(无标题)
proto_214.erl	21426	(无标题)
proto_214.erl	21427	领取次数奖励
proto_215.erl	21500	头像框列表
proto_215.erl	21501	使用头像框
proto_215.erl	21502	更新头像框数据
proto_215.erl	21503	激活头像框
proto_215.erl	21504	获取属性加成信息
proto_221.erl	22100	请求跨服时空信息
proto_221.erl	22101	领取跨服阶段奖励
proto_221.erl	22150	动态跨服信息
proto_222.erl	22200	圣物信息
proto_222.erl	22201	(无标题)
proto_222.erl	22202	激活
proto_222.erl	22203	升级
proto_222.erl	22204	进阶
proto_222.erl	22205	(无标题)
proto_227.erl	22700	七天排行列表
proto_227.erl	22701	七天排行信息
proto_227.erl	22702	更新任务进度
proto_227.erl	22703	已接任务列表
proto_227.erl	22704	领取任务奖励
proto_231.erl	23100	基础数据信息
proto_231.erl	23101	格子数据信息
proto_231.erl	23102	格子数据更新
